# Trace from filein = ./62270n01                                                                                                                   
#   time        PALFT                                                                                                                        
   2.0070E+00   0.0000E+00
   2.0070E+00   0.0000E+00
   2.0071E+00   0.0000E+00
   2.0071E+00   0.0000E+00
   2.0072E+00   0.0000E+00
   2.0074E+00   0.0000E+00
   2.0077E+00   0.0000E+00
   2.0082E+00   0.0000E+00
   2.0086E+00   0.0000E+00
   2.0088E+00   0.0000E+00
   2.0092E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0098E+00   0.0000E+00
   2.0099E+00   0.0000E+00
   2.0099E+00   0.0000E+00
   2.0100E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0102E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0103E+00   0.0000E+00
   2.0104E+00   0.0000E+00
   2.0104E+00   0.0000E+00
   2.0104E+00   0.0000E+00
   2.0105E+00   0.0000E+00
   2.0105E+00   0.0000E+00
   2.0105E+00   0.0000E+00
   2.0106E+00   0.0000E+00
   2.0106E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0107E+00   0.0000E+00
   2.0108E+00   0.0000E+00
   2.0108E+00   0.0000E+00
   2.0108E+00   0.0000E+00
   2.0108E+00   0.0000E+00
   2.0108E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0109E+00   0.0000E+00
   2.0110E+00   0.0000E+00
   2.0110E+00   0.0000E+00
   2.0110E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0111E+00   0.0000E+00
   2.0112E+00   0.0000E+00
   2.0112E+00   0.0000E+00
   2.0112E+00   0.0000E+00
   2.0112E+00   0.0000E+00
   2.0113E+00   0.0000E+00
   2.0113E+00   0.0000E+00
   2.0114E+00   0.0000E+00
   2.0114E+00   0.0000E+00
   2.0115E+00   0.0000E+00
   2.0117E+00   0.0000E+00
   2.0121E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0126E+00   0.0000E+00
   2.0127E+00   0.0000E+00
   2.0127E+00   0.0000E+00
   2.0127E+00   0.0000E+00
   2.0127E+00   0.0000E+00
   2.0128E+00   0.0000E+00
   2.0129E+00   0.0000E+00
   2.0131E+00   0.0000E+00
   2.0135E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0142E+00   0.0000E+00
   2.0143E+00   0.0000E+00
   2.0144E+00   0.0000E+00
   2.0146E+00   0.0000E+00
   2.0148E+00   0.0000E+00
   2.0154E+00   0.0000E+00
   2.0162E+00   0.0000E+00
   2.0178E+00   0.0000E+00
   2.0204E+00   0.0000E+00
   2.0249E+00   0.0000E+00
   2.0324E+00   0.0000E+00
   2.0399E+00   0.0000E+00
   2.0474E+00   0.0000E+00
   2.0549E+00   0.0000E+00
   2.0624E+00   0.0000E+00
   2.0699E+00   0.0000E+00
   2.0774E+00   0.0000E+00
   2.0849E+00   0.0000E+00
   2.0924E+00   0.0000E+00
   2.0999E+00   0.0000E+00
   2.1074E+00   0.0000E+00
   2.1149E+00   0.0000E+00
   2.1224E+00   0.0000E+00
   2.1299E+00   0.0000E+00
   2.1374E+00   0.0000E+00
   2.1449E+00   0.0000E+00
   2.1524E+00   0.0000E+00
   2.1599E+00   0.0000E+00
   2.1674E+00   0.0000E+00
   2.1749E+00   0.0000E+00
   2.1824E+00   0.0000E+00
   2.1899E+00   0.0000E+00
   2.1974E+00   0.0000E+00
   2.2049E+00   0.0000E+00
   2.2124E+00   0.0000E+00
   2.2199E+00   0.0000E+00
   2.2274E+00   0.0000E+00
   2.2349E+00   0.0000E+00
   2.2423E+00   0.0000E+00
   2.2496E+00   0.0000E+00
   2.2571E+00   0.0000E+00
   2.2646E+00   0.0000E+00
   2.2721E+00   0.0000E+00
   2.2796E+00   0.0000E+00
   2.2871E+00   0.0000E+00
   2.2946E+00   0.0000E+00
   2.3021E+00   0.0000E+00
   2.3096E+00   0.0000E+00
   2.3171E+00   0.0000E+00
   2.3246E+00   0.0000E+00
   2.3321E+00   0.0000E+00
   2.3396E+00   0.0000E+00
   2.3471E+00   0.0000E+00
   2.3546E+00   0.0000E+00
   2.3621E+00   0.0000E+00
   2.3696E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3738E+00   0.0000E+00
   2.3739E+00   0.0000E+00
   2.3739E+00   0.0000E+00
   2.3740E+00   0.0000E+00
   2.3742E+00   0.0000E+00
   2.3744E+00   0.0000E+00
   2.3749E+00   0.0000E+00
   2.3757E+00   0.0000E+00
   2.3770E+00   0.0000E+00
   2.3794E+00   0.0000E+00
   2.3833E+00   0.0000E+00
   2.3901E+00   0.0000E+00
   2.3956E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3985E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3986E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3987E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3988E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3989E+00   0.0000E+00
   2.3990E+00   0.0000E+00
   2.3990E+00   0.0000E+00
   2.3990E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3991E+00   0.0000E+00
   2.3992E+00   0.0000E+00
   2.3992E+00   0.0000E+00
   2.3993E+00   0.0000E+00
   2.3993E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3994E+00   0.0000E+00
   2.3995E+00   0.0000E+00
   2.3995E+00   0.0000E+00
   2.3995E+00   0.0000E+00
   2.3995E+00   0.0000E+00
   2.3995E+00   0.0000E+00
   2.3996E+00   0.0000E+00
   2.3996E+00   0.0000E+00
   2.3996E+00   0.0000E+00
   2.3997E+00   0.0000E+00
   2.3997E+00   0.0000E+00
   2.3997E+00   0.0000E+00
   2.3997E+00   0.0000E+00
   2.3998E+00   0.0000E+00
   2.3999E+00   0.0000E+00
   2.4000E+00   0.0000E+00
   2.4003E+00   0.0000E+00
   2.4008E+00   0.0000E+00
   2.4011E+00   0.0000E+00
   2.4016E+00   0.0000E+00
   2.4019E+00   0.0000E+00
   2.4024E+00   0.0000E+00
   2.4027E+00   0.0000E+00
   2.4032E+00   0.0000E+00
   2.4035E+00   0.0000E+00
   2.4038E+00   0.0000E+00
   2.4041E+00   0.0000E+00
   2.4044E+00   0.0000E+00
   2.4048E+00   0.0000E+00
   2.4051E+00   0.0000E+00
   2.4056E+00   0.0000E+00
   2.4059E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4065E+00   0.0000E+00
   2.4066E+00   0.0000E+00
   2.4066E+00   0.0000E+00
   2.4067E+00   0.0000E+00
   2.4069E+00   0.0000E+00
   2.4071E+00   0.0000E+00
   2.4076E+00   0.0000E+00
   2.4078E+00   0.0000E+00
   2.4083E+00   0.0000E+00
   2.4087E+00   0.0000E+00
   2.4092E+00   0.0000E+00
   2.4096E+00   0.0000E+00
   2.4099E+00   0.0000E+00
   2.4103E+00   0.0000E+00
   2.4105E+00   0.0000E+00
   2.4109E+00   0.0000E+00
   2.4112E+00   0.0000E+00
   2.4117E+00   0.0000E+00
   2.4121E+00   0.0000E+00
   2.4126E+00   0.0000E+00
   2.4130E+00   0.0000E+00
   2.4132E+00   0.0000E+00
   2.4134E+00   0.0000E+00
   2.4139E+00   0.0000E+00
   2.4141E+00   0.0000E+00
   2.4145E+00   0.0000E+00
   2.4147E+00   0.0000E+00
   2.4151E+00   0.0000E+00
   2.4156E+00   0.0000E+00
   2.4160E+00   0.0000E+00
   2.4162E+00   0.0000E+00
   2.4167E+00   0.0000E+00
   2.4169E+00   0.0000E+00
   2.4174E+00   0.0000E+00
   2.4176E+00   0.0000E+00
   2.4181E+00   0.0000E+00
   2.4184E+00   0.0000E+00
   2.4189E+00   0.0000E+00
   2.4192E+00   0.0000E+00
   2.4197E+00   0.0000E+00
   2.4198E+00   0.0000E+00
   2.4198E+00   0.0000E+00
   2.4198E+00   0.0000E+00
   2.4199E+00   0.0000E+00
   2.4199E+00   0.0000E+00
   2.4200E+00   0.0000E+00
   2.4201E+00   0.0000E+00
   2.4203E+00   0.0000E+00
   2.4206E+00   0.0000E+00
   2.4211E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4220E+00   0.0000E+00
   2.4221E+00   0.0000E+00
   2.4221E+00   0.0000E+00
   2.4221E+00   0.0000E+00
   2.4221E+00   0.0000E+00
   2.4221E+00   0.0000E+00
   2.4222E+00   0.0000E+00
   2.4223E+00   0.0000E+00
   2.4226E+00   0.0000E+00
   2.4230E+00   0.0000E+00
   2.4232E+00   0.0000E+00
   2.4237E+00   0.0000E+00
   2.4241E+00   0.0000E+00
   2.4244E+00   0.0000E+00
   2.4249E+00   0.0000E+00
   2.4253E+00   0.0000E+00
   2.4256E+00   0.0000E+00
   2.4261E+00   0.0000E+00
   2.4265E+00   0.0000E+00
   2.4269E+00   0.0000E+00
   2.4274E+00   0.0000E+00
   2.4278E+00   0.0000E+00
   2.4282E+00   0.0000E+00
   2.4287E+00   0.0000E+00
   2.4292E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4299E+00   0.0000E+00
   2.4300E+00   0.0000E+00
   2.4300E+00   0.0000E+00
   2.4301E+00   0.0000E+00
   2.4302E+00   0.0000E+00
   2.4304E+00   0.0000E+00
   2.4308E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4315E+00   0.0000E+00
   2.4316E+00   0.0000E+00
   2.4316E+00   0.0000E+00
   2.4317E+00   0.0000E+00
   2.4318E+00   0.0000E+00
   2.4320E+00   0.0000E+00
   2.4324E+00   0.0000E+00
   2.4326E+00   0.0000E+00
   2.4330E+00   0.0000E+00
   2.4333E+00   0.0000E+00
   2.4338E+00   0.0000E+00
   2.4341E+00   0.0000E+00
   2.4346E+00   0.0000E+00
   2.4349E+00   0.0000E+00
   2.4352E+00   0.0000E+00
   2.4355E+00   0.0000E+00
   2.4358E+00   0.0000E+00
   2.4362E+00   0.0000E+00
   2.4365E+00   0.0000E+00
   2.4369E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4377E+00   0.0000E+00
   2.4378E+00   0.0000E+00
   2.4378E+00   0.0000E+00
   2.4378E+00   0.0000E+00
   2.4379E+00   0.0000E+00
   2.4380E+00   0.0000E+00
   2.4381E+00   0.0000E+00
   2.4384E+00   0.0000E+00
   2.4390E+00   0.0000E+00
   2.4399E+00   0.0000E+00
   2.4410E+00   0.0000E+00
   2.4429E+00   0.0000E+00
   2.4462E+00   0.0000E+00
   2.4510E+00   0.0000E+00
   2.4585E+00   0.0000E+00
   2.4660E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4701E+00   0.0000E+00
   2.4702E+00   0.0000E+00
   2.4702E+00   0.0000E+00
   2.4702E+00   0.0000E+00
   2.4703E+00   0.0000E+00
   2.4703E+00   0.0000E+00
   2.4703E+00   0.0000E+00
   2.4703E+00   0.0000E+00
   2.4704E+00   0.0000E+00
   2.4704E+00   0.0000E+00
   2.4704E+00   0.0000E+00
   2.4704E+00   0.0000E+00
   2.4704E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4705E+00   0.0000E+00
   2.4706E+00   0.0000E+00
   2.4706E+00   0.0000E+00
   2.4706E+00   0.0000E+00
   2.4706E+00   0.0000E+00
   2.4707E+00   0.0000E+00
   2.4707E+00   0.0000E+00
   2.4708E+00   0.0000E+00
   2.4708E+00   0.0000E+00
   2.4708E+00   0.0000E+00
   2.4708E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4709E+00   0.0000E+00
   2.4710E+00   0.0000E+00
   2.4710E+00   0.0000E+00
   2.4710E+00   0.0000E+00
   2.4711E+00   0.0000E+00
   2.4711E+00   0.0000E+00
   2.4712E+00   0.0000E+00
   2.4713E+00   0.0000E+00
   2.4713E+00   0.0000E+00
   2.4713E+00   0.0000E+00
   2.4714E+00   0.0000E+00
   2.4714E+00   0.0000E+00
   2.4715E+00   0.0000E+00
   2.4716E+00   0.0000E+00
   2.4717E+00   0.0000E+00
   2.4720E+00   0.0000E+00
   2.4724E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4732E+00   0.0000E+00
   2.4733E+00   0.0000E+00
   2.4734E+00   0.0000E+00
   2.4735E+00   0.0000E+00
   2.4737E+00   0.0000E+00
   2.4741E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4748E+00   0.0000E+00
   2.4749E+00   0.0000E+00
   2.4750E+00   0.0000E+00
   2.4752E+00   0.0000E+00
   2.4756E+00   0.0000E+00
   2.4759E+00   0.0000E+00
   2.4763E+00   0.0000E+00
   2.4767E+00   0.0000E+00
   2.4771E+00   0.0000E+00
   2.4776E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4787E+00   0.0000E+00
   2.4788E+00   0.0000E+00
   2.4789E+00   0.0000E+00
   2.4790E+00   0.0000E+00
   2.4793E+00   0.0000E+00
   2.4797E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4804E+00   0.0000E+00
   2.4805E+00   0.0000E+00
   2.4805E+00   0.0000E+00
   2.4805E+00   0.0000E+00
   2.4805E+00   0.0000E+00
   2.4806E+00   0.0000E+00
   2.4808E+00   0.0000E+00
   2.4810E+00   0.0000E+00
   2.4814E+00   0.0000E+00
   2.4817E+00   0.0000E+00
   2.4823E+00   0.0000E+00
   2.4832E+00   0.0000E+00
   2.4832E+00   0.0000E+00
   2.4832E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4833E+00   0.0000E+00
   2.4834E+00   0.0000E+00
   2.4835E+00   0.0000E+00
   2.4837E+00   0.0000E+00
   2.4840E+00   0.0000E+00
   2.4846E+00   0.0000E+00
   2.4851E+00   0.0000E+00
   2.4855E+00   0.0000E+00
   2.4859E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4865E+00   0.0000E+00
   2.4866E+00   0.0000E+00
   2.4866E+00   0.0000E+00
   2.4867E+00   0.0000E+00
   2.4869E+00   0.0000E+00
   2.4873E+00   0.0000E+00
   2.4878E+00   0.0000E+00
   2.4888E+00   0.0000E+00
   2.4888E+00   0.0000E+00
   2.4888E+00   0.0000E+00
   2.4888E+00   0.0000E+00
   2.4888E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4889E+00   0.0000E+00
   2.4890E+00   0.0000E+00
   2.4892E+00   0.0000E+00
   2.4894E+00   0.0000E+00
   2.4898E+00   0.0000E+00
   2.4901E+00   0.0000E+00
   2.4906E+00   0.0000E+00
   2.4911E+00   0.0000E+00
   2.4914E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4921E+00   0.0000E+00
   2.4922E+00   0.0000E+00
   2.4922E+00   0.0000E+00
   2.4923E+00   0.0000E+00
   2.4925E+00   0.0000E+00
   2.4927E+00   0.0000E+00
